5785,0.871896,-0.041107
16501069,0.601410,0.863272
16531222,0.597484,0.846168
16561297,0.590718,0.775610
16591334,0.589971,0.712200
16621409,0.594352,0.670766
16651562,0.599827,0.644672
16681715,0.598098,0.553244
16711789,0.596771,0.418756
16741827,0.599736,0.335030
16771731,0.601955,0.304039
16801636,0.602623,0.293401
16831940,0.602567,0.290173
16861748,0.602610,0.289716
16892149,0.602810,0.289828
16921957,0.602925,0.289722
16952358,0.602911,0.290224
16982360,0.602540,0.290085
17012761,0.597158,0.295479
17043309,0.591457,0.302153
17073558,0.586417,0.308375
17103904,0.580726,0.314907
17134057,0.575323,0.321381
17164307,0.570824,0.328082
17194460,0.567221,0.334141
17224708,0.561910,0.340844
17255054,0.556482,0.347182
17285207,0.551973,0.351936
17315264,0.548503,0.355415
17345514,0.546194,0.358118
17375859,0.544588,0.359905
17406031,0.543594,0.361568
17436358,0.542746,0.362182
17466626,0.545300,0.371350
17496972,0.563032,0.431160
17527299,0.594222,0.548408
17557397,0.605286,0.682093
17587963,0.587802,0.792937
17618309,0.582704,0.880861
17648637,0.586294,0.914214
17678983,0.591595,0.927259
17709233,0.599523,0.919965
17739482,0.605409,0.921852
17769726,0.606743,0.930312
17799884,0.601244,0.930222
17830024,0.596299,0.928334
17860370,0.595138,0.928193
17890716,0.599632,0.931526
17920771,0.599824,0.931966
17951021,0.596671,0.931957
17981091,0.594092,0.931915
18011474,0.593897,0.930915
18041820,0.595885,0.931997
18071628,0.596673,0.932418
18101743,0.597069,0.933206
18132223,0.595555,0.939613
18162758,0.596454,0.947514
18192892,0.599614,0.948824
18222929,0.600442,0.947008
18253275,0.599690,0.945491
18283621,0.598468,0.944688
18313871,0.598029,0.944051
18344217,0.620650,0.938620
18374600,0.598135,0.946390
18404426,0.596207,0.946954
18434676,0.596947,0.946571
18464828,0.623222,0.939902
18495404,0.598054,0.946173
18525231,0.598358,0.946867
18555305,0.598646,0.946925
18585632,0.600261,0.945032
18615882,0.603428,0.942400
18646035,0.604659,0.941507
18676381,0.603393,0.942764
18706649,0.603063,0.942658
18736687,0.604012,0.942071
18766743,0.604050,0.941067
18797089,0.605175,0.940889
18827260,0.635436,0.924798
18857818,0.607506,0.940895
18887837,0.608274,0.939908
18917893,0.606141,0.936974
18948239,0.596836,0.909497
18978116,0.575520,0.825554
19007942,0.568579,0.717022
19038260,0.551083,0.646308
19068661,0.538057,0.605067
19098718,0.531215,0.584126
19128775,0.534281,0.537940
19158927,0.549703,0.432257
19188983,0.561799,0.355176
19219039,0.567953,0.321802
19249095,0.570837,0.307623
19279152,0.571832,0.301274
19309323,0.572413,0.296274
19339380,0.572836,0.292060
19369532,0.572588,0.288743
19399685,0.572314,0.286295
19429741,0.572181,0.284716
19459894,0.572004,0.283342
19490143,0.569466,0.286498
19520374,0.566501,0.289739
19550527,0.564524,0.291887
19580583,0.563176,0.293618
19610929,0.562017,0.294939
19641275,0.560892,0.296509
19671332,0.559813,0.298087
19701678,0.558697,0.299206
19731733,0.557828,0.300301
19762098,0.557036,0.301657
19792425,0.560162,0.322089
19822675,0.576837,0.413280
19853021,0.603433,0.572705
19883367,0.630757,0.680579
19913695,0.637574,0.783185
19943765,0.638394,0.798042
19974322,0.638344,0.802055
20004687,0.636839,0.803149
20035033,0.637699,0.804160
20065319,0.655370,0.745412
20095357,0.720918,0.540769
20125413,0.829648,0.251492
20155469,0.882049,0.122046
20185525,0.894149,0.101333
20215581,0.899868,0.088984
20245734,0.906234,0.062165
20275790,0.908876,0.046999
20305943,0.923254,0.032368
20336193,0.934363,0.026426
20366346,0.940787,0.021769
20396153,0.947574,0.015884
20426747,0.953355,0.009822
20456546,0.943195,0.021858
20487141,0.949138,0.014271
20516939,0.954385,0.015631
20547009,0.913514,0.106313
20577603,0.926865,0.102025
20607908,0.937945,0.097813
20638006,0.946520,0.094335
20668311,0.953886,0.091148
20698390,0.960119,0.087582
20728694,0.964783,0.083907
20758764,0.968831,0.080642
20789165,0.972021,0.078067
20819166,0.974925,0.075049
20849761,0.977544,0.072337
20879647,0.980306,0.068989
20910214,1.024230,0.002617
20940269,1.032315,0.002472
20970615,0.990704,0.064603
21000672,0.992566,0.063934
21031018,1.044317,-0.002324
21061268,1.048403,-0.001123
21091420,1.053426,-0.000467
21121527,0.999544,0.057863
21151776,1.040591,-0.005757
21182141,1.032026,-0.005613
21212197,1.016357,-0.005374
21242543,0.998661,-0.002878
21272696,0.991690,-0.012332
21302733,0.985354,-0.020038
21332983,0.973887,-0.016552
21363329,0.968279,-0.004646
21393500,0.947562,0.059942
21423501,0.960534,0.048554
21453903,0.979511,0.030788
21483894,0.998083,0.013401
21514295,1.008561,0.006090
21544287,1.011779,0.004857
21574882,1.021303,-0.006674
21604689,1.030120,-0.016492
21635090,1.036546,-0.023514
21665092,1.038415,-0.023349
21695493,1.037289,-0.019759
21725494,1.038567,-0.020615
21756088,1.036176,-0.015417
21785928,1.035893,-0.014298
21816444,1.038051,-0.017344
21846302,1.039513,-0.019914
21876879,1.039320,-0.019782
21906783,1.037810,-0.017592
21937281,1.036541,-0.016284
21967425,1.034372,-0.013995
21997522,1.032199,-0.010789
22027826,1.030670,-0.008608
22057869,1.029433,-0.006485
22088270,1.028272,-0.005153
22118312,1.027320,-0.004508
22148120,1.026226,-0.003521
22178733,1.025566,-0.001841
22208514,1.025166,-0.001254
22238887,1.025236,-0.001451
22268976,1.025405,-0.001833
22299543,1.025497,-0.002279
22329341,1.025579,-0.002787
22359871,1.025728,-0.003418
22389775,1.025925,-0.004004
22420273,1.026212,-0.004115
22450150,1.026172,-0.003710
22480744,1.023306,-0.048156
22511357,-1,-1
22541363,-1,-1
22571562,-1,-1
22601632,-1,-1
22632134,-1,-1
22662407,0.667547,0.710224
22692798,0.622432,0.804023
22723439,0.598115,0.850815
22753941,0.583814,0.879224
22784379,0.577085,0.899879
22814674,0.575535,0.906112
22844731,0.583077,0.899993
22874981,0.587204,0.901935
22905069,0.587640,0.900148
22935336,0.589626,0.901379
22965664,0.591107,0.903911
22996010,0.591670,0.904615
23026260,0.592288,0.905334
23056412,0.591193,0.906350
23086681,0.590095,0.907872
23116911,0.589908,0.909293
23147082,0.589498,0.911657
23177120,0.588841,0.918706
23206997,0.587881,0.923187
23237494,0.590045,0.927609
23267840,0.591433,0.931921
23298186,0.590004,0.934454
23328224,0.590172,0.935379
23358377,0.594166,0.938509
23388530,0.596689,0.932671
23418549,0.597260,0.930967
23448835,0.596613,0.932074
23479181,0.596005,0.937791
23509528,0.594295,0.944153
23539873,0.593673,0.949371
23569912,0.594285,0.953572
23600083,0.598590,0.958194
23630217,0.599393,0.961472
23660273,0.598024,0.962914
23690426,0.599299,0.965368
23720597,0.601179,0.961930
23750810,0.602665,0.960986
23781059,0.603745,0.959661
23811405,0.603872,0.954266
23841461,0.603251,0.951635
23871614,0.604102,0.949160
23901767,0.605726,0.949588
23932035,0.605170,0.947347
23962363,0.603963,0.945464
23992418,0.602601,0.948598
24022783,0.602028,0.946540
24052917,0.602441,0.942580
24082992,0.601810,0.945204
24113241,0.603094,0.944045
24143297,0.604324,0.942120
24173644,0.605568,0.940606
24203796,0.603750,0.941347
24234046,0.586696,0.930441
24264313,0.555279,0.899109
24294563,0.519188,0.864692
24324716,0.491745,0.838511
24354771,0.478337,0.821303
24384828,0.471178,0.809705
24415059,0.458443,0.809505
24445231,0.446752,0.801575
24475365,0.438349,0.794805
24505711,0.432561,0.790612
24535767,0.426741,0.788136
24566113,0.423358,0.787095
24596169,0.420341,0.784040
24626322,0.420176,0.781038
24656668,0.419853,0.776948
24686821,0.419568,0.776091
24716974,0.419500,0.773624
24747222,0.418809,0.772480
24777568,0.419335,0.771211
24807625,0.419563,0.772705
24837971,0.419460,0.774341
24868028,0.418661,0.776897
24898180,0.418355,0.778259
24928429,0.418733,0.779051
24958564,0.419318,0.779673
24988620,0.419380,0.779183
25018966,0.419382,0.779516
25049022,0.418549,0.780027
25079193,0.424276,0.772503
25109443,0.446050,0.730685
25139693,0.506414,0.562586
25169748,0.565404,0.381146
25199538,0.592635,0.299220
25229345,0.602947,0.269814
25259650,0.606834,0.256526
25289459,0.608166,0.251704
25320071,0.608711,0.251939
25350072,0.609834,0.249321
25380473,0.602183,0.244572
25410570,0.594853,0.243576
25440876,0.589034,0.244078
25470955,0.579560,0.250125
25501328,0.572045,0.255266
25531825,0.565759,0.259358
25561978,0.559805,0.263199
25592228,0.554129,0.266394
25622574,0.549275,0.267540
25652727,0.544717,0.260338
25682779,0.540329,0.254281
25713277,0.536829,0.249237
25743172,0.534480,0.245735
25773476,0.532892,0.243226
25803546,0.531571,0.240730
25833851,0.530259,0.238019
25864215,0.529110,0.235350
25894271,0.527855,0.232983
25924617,0.526312,0.230546
25954867,0.525308,0.228583
25985019,0.524788,0.227286
26015172,0.524314,0.226020
26045422,0.524070,0.225546
26075768,0.511928,0.233054
26106017,0.450588,0.275948
26136363,0.325420,0.394249
26166709,0.227417,0.570321
26197055,0.183502,0.693710
26227401,0.167680,0.745742
26257554,0.162647,0.762776
26287804,0.160666,0.767469
26317841,0.158528,0.775086
26348090,0.157931,0.778788
26378455,0.157764,0.779965
26408511,0.159951,0.776199
26438664,0.159782,0.777670
26469010,0.158960,0.780227
26499259,0.158030,0.782339
26529509,0.158357,0.779048
26559662,0.158328,0.779506
26589815,0.158057,0.780904
26619870,0.158060,0.781895
26649927,0.158363,0.782197
26680273,0.158482,0.783117
26710329,0.158543,0.782516
26740385,0.158380,0.782663
26770731,0.158194,0.783474
26801077,0.158076,0.784141
26831134,0.158256,0.783928
26861268,0.158298,0.784024
26891517,0.158276,0.783837
26921670,0.158329,0.783967
26951919,0.158267,0.784305
26982072,0.158094,0.784603
27012322,0.157916,0.784718
27042475,0.157790,0.784721
27072724,0.157784,0.784399
27102780,0.157777,0.784105
27133126,0.157673,0.784228
27163472,0.157510,0.784593
27193643,0.157349,0.785145
27223699,0.157232,0.785798
27253949,0.165533,0.784912
27284295,0.228952,0.778175
27314429,0.324383,0.779796
27344794,0.389710,0.780839
27375043,0.428451,0.769626
27405196,0.449032,0.763528
27435542,0.460181,0.762358
27465791,0.473105,0.762056
27496041,0.483052,0.763560
27526193,0.493790,0.765529
27556521,0.518384,0.761234
27586788,0.532437,0.760325
27617038,0.545618,0.755439
27647288,0.553618,0.751382
27677537,0.558716,0.751740
27707883,0.563996,0.748401
27738229,0.566160,0.749393
27768479,0.567674,0.750623
27798824,0.568161,0.751898
27829055,0.568278,0.750214
27859130,0.568799,0.750354
27889283,0.570917,0.747566
27919436,0.574373,0.746456
27949685,0.577908,0.744838
27979838,0.580009,0.744528
28010087,0.581905,0.743534
28040433,0.583287,0.744266
28070683,0.583613,0.746572
28100836,0.583502,0.747071
28130891,0.584153,0.746731
28161237,0.584848,0.747622
28191487,0.585165,0.749325
28221833,0.585664,0.750995
28251890,0.586433,0.752653
28282235,0.587116,0.753671
28312388,0.586486,0.754943
28342541,0.584545,0.757386
28372790,0.584383,0.762494
28402846,0.584662,0.766109
28432999,0.585519,0.768275
28463248,0.586026,0.769536
28493594,0.587407,0.770546
28523728,0.589339,0.772249
28553978,0.590708,0.772849
28584053,0.591246,0.773401
28614206,0.592015,0.773703
28644552,0.592333,0.775096
28674608,0.592930,0.777178
28704742,0.593701,0.778817
28734992,0.594331,0.779644
28765259,0.594376,0.780698
28795605,0.594409,0.781821
28825758,0.595174,0.782051
28856008,0.595589,0.782846
28886160,0.595743,0.784052
28916410,0.595990,0.785501
28946756,0.596227,0.787244
28976812,0.596321,0.787161
29007158,0.596906,0.786392
29037408,0.596985,0.786890
29067560,0.596913,0.787270
29097616,0.597019,0.787115
29127962,0.597347,0.787777
29158019,0.597917,0.788697
29188365,0.598147,0.788616
29218517,0.598184,0.788359
29248574,0.598488,0.788234
29278630,0.598786,0.788575
29308810,0.599112,0.788809
29339156,0.599505,0.789435
29369213,0.599643,0.790111
29399461,0.599422,0.790183
29429614,0.600031,0.796904
29459960,0.600425,0.817710
29490210,0.601343,0.839954
29520575,0.602419,0.859752
29550902,0.602584,0.875380
29581152,0.602702,0.885656
29611498,0.601895,0.893152
29641747,0.602114,0.901177
29672093,0.603709,0.905864
29702439,0.605205,0.911620
29732495,0.607617,0.915311
29762841,0.608717,0.918938
29792897,0.610116,0.919082
29823243,0.608600,0.918679
29853493,0.610282,0.916603
29883839,0.610474,0.915966
29914089,0.610757,0.916692
29944241,0.611117,0.919079
29974297,0.610663,0.919775
30004450,0.608794,0.923086
30034602,0.609326,0.922756
30064659,0.609854,0.921069
30094908,0.610413,0.919897
30125061,0.611029,0.918121
30155117,0.611330,0.915846
30185367,0.612701,0.913164
30215713,0.615664,0.911803
30245866,0.617501,0.910245
30276115,0.618847,0.907140
30306267,0.620088,0.905162
30336517,0.620726,0.906032
30366670,0.620660,0.906559
30396726,0.620623,0.908315
30426878,0.621268,0.909531
30457243,0.621565,0.910078
30487474,0.621716,0.911368
30517531,0.621891,0.914239
30547877,0.621993,0.918099
30578223,0.621535,0.923187
30608278,0.621678,0.927072
30638431,0.621666,0.931603
30668488,0.622677,0.935115
30698834,0.622895,0.938035
30728987,0.623697,0.939933
30759042,0.624465,0.941158
30789214,0.624607,0.942131
30819445,0.625566,0.942813
30849791,0.627679,0.943866
30879847,0.628094,0.944606
30910000,0.627932,0.944990
30940249,0.627905,0.944509
30970287,0.627707,0.944846
31000652,0.627178,0.944940
31030804,0.627130,0.944861
31061053,0.627605,0.944683
31091206,0.627609,0.944660
31121456,0.627408,0.944664
31151802,0.627100,0.944580
31181840,0.627065,0.944767
31212205,0.627094,0.945063
31242550,0.626923,0.945205
31272606,0.626758,0.945540
31302952,0.626652,0.945593
31333009,0.626589,0.945879
31363355,0.626552,0.945712
31393410,0.626346,0.945592
31423564,0.626008,0.945673
31453813,0.626033,0.946489
31483966,0.626067,0.946630
31514216,0.625827,0.946615
31544368,0.625641,0.946449
31574617,0.625393,0.946370
31604963,0.623595,0.942481
31635195,0.598469,0.889696
31665246,0.552901,0.669807
31695568,0.533701,0.453368
31725349,0.528189,0.342109
31755654,0.526691,0.302252
31785549,0.526636,0.290984
31815969,0.527412,0.285637
31846024,0.528063,0.281886
31876177,0.528375,0.278608
31906234,0.528006,0.278640
31936387,0.527958,0.280135
31966442,0.528165,0.281070
31996595,0.528547,0.281523
32026652,0.528919,0.280698
32056708,0.528845,0.279405
32087054,0.528953,0.280047
32117207,0.529239,0.281338
32147553,0.529396,0.280225
32177609,0.528860,0.282623
32207955,-1,-1
32238043,-1,-1
32268067,-1,-1
32298395,-1,-1
32328685,0.500859,0.299979
32359050,0.493197,0.295089
32389355,0.484623,0.281347
32419153,0.476091,0.269642
32448961,0.469215,0.257614
32479266,0.463435,0.248293
32509257,0.459004,0.242444
32539562,0.455923,0.240272
32569651,0.453913,0.237278
32599725,0.468533,0.232235
32630